A2M	1	FGF2
A2M	1	IL4
A2M	1	IL6
A2M	1	NGF
A2M	1	PDGFB
A2M	1	TGFB2
A2M	1	TNF
AAK1	1	AP1M1
AAK1	1	AP2M1
AAK1	1	NUMB
AATK	1	CDK5R1
ABCA1	1	APOA1
ABI1	1	ABL1
ABI1	1	CBL
ABL1	1	ABL2
ABL1	1	AHSA1
ABL1	1	ANXA1
ABL1	1	APBB1
ABL1	1	ARHGAP35
ABL1	1	ATR
ABL1	1	BCAR1
ABL1	1	BTK
ABL1	1	CASP9
ABL1	1	CAT
ABL1	1	CAV1
ABL1	-1	CBL
ABL1	1	CD19
ABL1	1	CDC73
ABL1	1	CDK5
ABL1	-1	CDKN1B
ABL1	1	CDV3
ABL1	1	CEBPB
ABL1	1	CHRNB1
ABL1	-1	CRK
ABL1	-1	CRKL
ABL1	-1	CTNNB1
ABL1	1	CTNND1
ABL1	1	CTTN
ABL1	-1	DDB2
ABL1	1	DDX5
ABL1	1	DNM2
ABL1	1	DOK1
ABL1	1	EGFR
ABL1	1	EMD
ABL1	-1	EPHB2
ABL1	1	ERCC6
ABL1	1	ESR1
ABL1	1	ESR2
ABL1	1	FOXA1
ABL1	1	GPX1
ABL1	1	GRAP
ABL1	1	HCLS1
ABL1	1	HDAC2
ABL1	1	HIPK2
ABL1	1	HRAS
ABL1	1	JAK2
ABL1	1	JUNB
ABL1	1	KAT5
ABL1	1	LASP1
ABL1	1	LGALS3
ABL1	1	MAP3K1
ABL1	1	MAP4K1
ABL1	1	MAPT
ABL1	-1	MDM2
ABL1	-1	MDM4
ABL1	1	MSH5
ABL1	-1	MTOR
ABL1	1	MUC1
ABL1	1	MYLK
ABL1	-1	MYOD1
ABL1	1	NCOA3
ABL1	1	NEDD9
ABL1	1	NFAT5
ABL1	1	NFKBIA
ABL1	1	NUMA1
ABL1	-1	PAK2
ABL1	-1	PDGFRB
ABL1	1	PIK3AP1
ABL1	-1	PLCG1
ABL1	1	PLEKHG2
ABL1	-1	PLSCR1
ABL1	1	PLSCR4
ABL1	1	POLR2A
ABL1	1	POLR2B
ABL1	1	PRKCD
ABL1	1	PRKD1
ABL1	-1	PRKDC
ABL1	-1	PRKN
ABL1	-1	PSMA7
ABL1	1	PTPN11
ABL1	1	PTPN6
ABL1	1	PXN
ABL1	1	RACK1
ABL1	-1	RAD51
ABL1	1	RAD52
ABL1	-1	RAD9A
ABL1	1	RAPGEF1
ABL1	1	RAPH1
ABL1	1	RBM39
ABL1	1	RIN1
ABL1	-1	ROBO1
ABL1	1	SHC1
ABL1	1	SORBS2
ABL1	1	SORBS3
ABL1	1	SOS1
ABL1	-1	SPTLC1
ABL1	1	SRCIN1
ABL1	1	STAT1
ABL1	-1	STK4
ABL1	1	STX17
ABL1	1	SYNJ2
ABL1	1	TBX21
ABL1	-1	TERT
ABL1	1	TOP1
ABL1	1	TP53
ABL1	1	TP53BP1
ABL1	1	TP73
ABL1	1	TRIP10
ABL1	1	VAV1
ABL1	1	VAV2
ABL1	1	WASF2
ABL1	1	WASF3
ABL1	1	WASL
ABL1	-1	WRN
ABL1	1	YAP1
ABL1	-1	YTHDC1
ABL1	1	ZDHHC16
ABL2	1	CAT
ABL2	1	CEBPB
ABL2	1	CHUK
ABL2	-1	CRK
ABL2	1	CTTN
ABL2	1	DBN1
ABL2	1	GPX1
ABL2	1	IKBKB
ABL2	1	ITGB1
ABL2	1	LGALS3
ABL2	1	MAPT
ABL2	1	NOD1
ABL2	1	NOD2
ABL2	1	POLR2B
ABL2	-1	PSMA7
ABL2	1	RAPH1
ABL2	1	RIN1
ABL2	1	SIVA1
ABL2	1	SORBS2
ABL2	1	WASL
ABRAXAS1	1	BRCA1
ACAA2	-1	BNIP3
ACD	1	TERT
ACE	1	AGT
ACKR2	1	CCL11
ACKR2	1	CCL13
ACKR2	1	CCL2
ACKR2	1	CCL8
ACKR4	1	CCL13
ACKR4	1	CCL8
ACP1	1	AKT1
ACP1	1	CTNNB1
ACP1	1	EGFR
ACP1	1	FABP4
ACP1	1	FCGR2A
ACP1	1	INSR
ACP1	1	KDR
ACP1	1	LAT
ACP1	-1	PDGFRB
ACP1	1	PTK2
ACP1	1	SLC4A1
ACP1	1	SRC
ACP1	1	STAT5A
ACP1	1	ZAP70
ACP4	1	ERBB4
ACP5	1	ARSA
ACPP	1	ERBB2
ACTA2	1	TSC1
ACTL6A	1	ATM
ACTR2	1	ACVR1B
ACVR1	1	SMAD1
ACVR1	1	SMAD5
ACVR1B	1	SMAD2
ACVR1B	1	SMAD3
ACVR2A	1	ACVR1
ACVR2A	1	ACVR1B
ACVR2B	1	ACVR1
ACVR2B	1	ACVR1B
ACVR2B	1	ACVRL1
ACVR2B	1	BMPR1A
ACVR2B	1	BMPR1B
ACVRL1	1	SMAD1
ADAM10	1	APP
ADAM10	1	NOTCH2
ADAM10	1	NOTCH3
ADAM12	1	SDC4
ADAM15	1	GRB2
ADAM15	1	MAPK1
ADAM17	1	IL1R2
ADAM17	1	IL6R
ADAM17	1	MAPK1
ADAM17	-1	MUC1
ADAM17	1	NOTCH1
ADAM17	1	TNF
ADAMTS1	1	VCAN
ADAMTS13	-1	VWF
ADAP1	1	PRKCA
ADCYAP1	1	ADCYAP1R1
ADCYAP1	1	VIPR1
ADGRV1	-1	ADCY6
ADGRV1	1	USH2A
ADGRV1	1	VEZT
ADGRV1	1	WHRN
ADIPOQ	1	ADIPOR1
ADIPOQ	1	ADIPOR2
ADIPOR1	1	APPL1
ADIPOR2	1	APPL1
ADORA1	1	GNAI3
ADRA1A	1	GNA11
ADRA1A	1	GNAQ
ADRA2A	1	GNAI3
ADRA2A	1	GNAO1
ADRB2	-1	PRKACA
ADRM1	1	UCHL5
AES	1	TCL1A
AFDN	1	EPHA7
AFDN	1	EPHB3
AFDN	1	NECTIN1
AFDN	1	NECTIN2
AFDN	1	RIN1
AFDN	1	RIT1
AFP	1	CASP3
AGO1	1	MOV10
AGO2	1	TNF
AGRP	-1	MC3R
AGRP	-1	MC4R
AGT	1	AGTR1
AGTR1	1	ARRB2
AGTR1	1	GNA13
AGTR1	1	GNAQ
AGTR1	1	GNG12
AGTR2	1	GNAQ
AHSA1	1	GCH1
AHSA1	1	HSP90AA1
AHSA1	1	HSP90AB1
AHSP	1	HBA2
AIMP1	1	SMURF2
AIP	1	IRF7
AJUBA	1	PRKCZ
AJUBA	1	TRAF6
AKAP8	1	HDAC3
AKT1	1	ACAP1
AKT1	1	ACIN1
AKT1	-1	ADRB2
AKT1	1	AGAP2
AKT1	1	AK1
AKT1	-1	AKT1S1
AKT1	-1	AR
AKT1	1	ARFIP2
AKT1	1	ARHGAP22
AKT1	1	ATXN1
AKT1	1	BABAM1
AKT1	-1	BAD
AKT1	-1	BAX
AKT1	1	BCL10
AKT1	-1	BCL2L11
AKT1	1	BECN1
AKT1	1	BMI1
AKT1	-1	BRAF
AKT1	1	BRCA1
AKT1	1	CARHSP1
AKT1	-1	CASP9
AKT1	-1	CDCA7
AKT1	1	CDK2
AKT1	-1	CDKN1A
AKT1	-1	CDKN1C
AKT1	1	CELF1
AKT1	-1	CFLAR
AKT1	-1	CHEK1
AKT1	1	CHUK
AKT1	1	CLIP3
AKT1	1	CLK2
AKT1	1	COPS6
AKT1	1	CREB1
AKT1	1	CREBBP
AKT1	1	CSDC2
AKT1	1	CTNNB1
AKT1	1	CTNND2
AKT1	1	CYTH2
AKT1	1	DIABLO
AKT1	1	DLC1
AKT1	1	DLX5
AKT1	1	DNMT1
AKT1	1	EGFR
AKT1	1	EIF4B
AKT1	1	EIF4EBP1
AKT1	1	EMSY
AKT1	1	EP300
AKT1	1	EPHA2
AKT1	1	ESR1
AKT1	1	EYA1
AKT1	-1	EZH2
AKT1	1	FAM129A
AKT1	1	FANCA
AKT1	-1	FAS
AKT1	1	FOXA2
AKT1	-1	FOXO1
AKT1	-1	FOXO3
AKT1	-1	FOXO4
AKT1	-1	FOXO6
AKT1	-1	GAB2
AKT1	1	GATA1
AKT1	-1	GATA2
AKT1	1	GRB10
AKT1	-1	GSK3A
AKT1	1	H3F3A
AKT1	1	HJURP
AKT1	1	HK1
AKT1	1	HMOX1
AKT1	-1	HNRNPA1
AKT1	-1	HSPB1
AKT1	-1	HTRA2
AKT1	1	ILF3
AKT1	1	IMPDH2
AKT1	1	INVS
AKT1	1	IRF3
AKT1	1	ITGB1
AKT1	-1	ITGB3
AKT1	-1	ITPR1
